id_cel,label,area,compacidade,excentricidade
5947,Negative for intraepithelial lesion,701,0.0724,0.73
5948,Negative for intraepithelial lesion,360,0.0746,0.76
5949,Negative for intraepithelial lesion,731,0.0199,1.97
5950,Negative for intraepithelial lesion,1329,0.0104,4.82
5951,Negative for intraepithelial lesion,237,0.0777,0.73
5952,Negative for intraepithelial lesion,291,0.077,0.85
5953,Negative for intraepithelial lesion,321,0.0769,0.33
5954,Negative for intraepithelial lesion,297,0.0746,0.48
5955,Negative for intraepithelial lesion,492,0.0686,0.85
5956,Negative for intraepithelial lesion,488,0.0681,1.15
5957,Negative for intraepithelial lesion,719,0.0576,1.02
5958,Negative for intraepithelial lesion,664,0.0702,0.88
5959,Negative for intraepithelial lesion,997,0.057,1.92
5960,Negative for intraepithelial lesion,1012,0.0574,1.89
5961,Negative for intraepithelial lesion,19935,0.0233,1.37
5962,Negative for intraepithelial lesion,17629,0.0228,0.92
5963,Negative for intraepithelial lesion,17949,0.0095,0.61
5964,Negative for intraepithelial lesion,1595,0.0242,1.76
5965,Negative for intraepithelial lesion,392,0.0577,0.94
5966,Negative for intraepithelial lesion,634,0.0653,1.29
5967,Negative for intraepithelial lesion,216,0.0816,0.53
5968,Negative for intraepithelial lesion,241,0.0767,0.79
5969,Negative for intraepithelial lesion,235,0.07,1.36
5970,Negative for intraepithelial lesion,698,0.0532,1.89
5971,Negative for intraepithelial lesion,972,0.0265,1.73
5972,Negative for intraepithelial lesion,344,0.0777,0.49
5973,Negative for intraepithelial lesion,234,0.0819,0.26
5974,Negative for intraepithelial lesion,519,0.0722,1.1
5975,Negative for intraepithelial lesion,642,0.0704,0.77
5976,Negative for intraepithelial lesion,493,0.0608,2.11
5977,Negative for intraepithelial lesion,2562,0.0313,2.41
5978,Negative for intraepithelial lesion,19676,0.0273,0.77
5979,Negative for intraepithelial lesion,512,0.0754,0.84
5980,Negative for intraepithelial lesion,446,0.0759,0.2
5981,Negative for intraepithelial lesion,281,0.0738,0.22
5982,Negative for intraepithelial lesion,6389,0.0089,1.38
5983,Negative for intraepithelial lesion,14907,0.0266,0.54
5984,Negative for intraepithelial lesion,7772,0.0235,1.17
5985,Negative for intraepithelial lesion,220,0.0753,0.56
5986,Negative for intraepithelial lesion,267,0.077,0.66
5987,Negative for intraepithelial lesion,633,0.071,0.46
5988,Negative for intraepithelial lesion,573,0.0733,0.95
5989,Negative for intraepithelial lesion,227,0.0777,0.78
5990,Negative for intraepithelial lesion,309,0.0691,0.75
5991,Negative for intraepithelial lesion,751,0.0733,0.3
5992,Negative for intraepithelial lesion,263,0.0774,0.62
5993,Negative for intraepithelial lesion,577,0.0314,0.88
5994,Negative for intraepithelial lesion,360,0.0724,1.0
5995,Negative for intraepithelial lesion,282,0.0721,0.6
5996,Negative for intraepithelial lesion,483,0.065,1.48
5997,Negative for intraepithelial lesion,762,0.0686,0.88
5998,Negative for intraepithelial lesion,688,0.0707,0.69
5999,Negative for intraepithelial lesion,941,0.0673,0.68
6,Negative for intraepithelial lesion,351,0.0747,0.79
6000,Negative for intraepithelial lesion,3133,0.0465,1.25
6001,Negative for intraepithelial lesion,436,0.0698,1.22
6002,Negative for intraepithelial lesion,319,0.0766,0.75
6003,Negative for intraepithelial lesion,35758,0.0612,0.88
6004,Negative for intraepithelial lesion,20767,0.051,4.2
6005,Negative for intraepithelial lesion,341,0.0776,0.41
6006,Negative for intraepithelial lesion,688,0.0668,1.46
6007,Negative for intraepithelial lesion,219,0.0809,0.64
6008,Negative for intraepithelial lesion,24875,0.0266,1.47
6009,Negative for intraepithelial lesion,17047,0.0135,1.4
6010,Negative for intraepithelial lesion,15300,0.0202,1.59
6011,Negative for intraepithelial lesion,26087,0.0472,1.06
6012,Negative for intraepithelial lesion,28426,0.029,1.02
6013,Negative for intraepithelial lesion,435,0.0705,1.14
6014,Negative for intraepithelial lesion,585,0.0721,0.86
6015,Negative for intraepithelial lesion,541,0.0732,0.93
6016,Negative for intraepithelial lesion,282,0.077,0.64
6017,Negative for intraepithelial lesion,470,0.0729,0.87
6018,Negative for intraepithelial lesion,255,0.0772,0.51
6019,Negative for intraepithelial lesion,284,0.0726,1.11
6020,Negative for intraepithelial lesion,358,0.0715,1.16
6021,Negative for intraepithelial lesion,547,0.0747,0.63
6022,Negative for intraepithelial lesion,203,0.0784,0.95
6023,Negative for intraepithelial lesion,622,0.0721,0.71
6024,Negative for intraepithelial lesion,774,0.0703,0.62
6025,Negative for intraepithelial lesion,404,0.0696,0.87
6026,Negative for intraepithelial lesion,4453,0.0163,1.49
6027,Negative for intraepithelial lesion,5858,0.0201,1.79
6028,Negative for intraepithelial lesion,26100,0.009,0.83
6029,Negative for intraepithelial lesion,8839,0.025,1.63
6030,Negative for intraepithelial lesion,6648,0.0271,1.31
6031,Negative for intraepithelial lesion,598,0.0755,0.54
6032,Negative for intraepithelial lesion,4836,0.0241,0.62
6033,Negative for intraepithelial lesion,3779,0.0331,1.52
6034,Negative for intraepithelial lesion,7932,0.0106,1.56
6035,Negative for intraepithelial lesion,13020,0.0198,1.3
6036,Negative for intraepithelial lesion,8426,0.0228,1.2
6037,Negative for intraepithelial lesion,10573,0.0264,0.87
6038,Negative for intraepithelial lesion,829,0.0487,0.99
6039,Negative for intraepithelial lesion,448,0.0554,2.27
6040,Negative for intraepithelial lesion,412,0.0684,1.26
6041,Negative for intraepithelial lesion,306,0.0762,0.61
6042,Negative for intraepithelial lesion,267,0.0625,1.98
6043,Negative for intraepithelial lesion,3825,0.0202,2.23
6044,Negative for intraepithelial lesion,425,0.0721,1.15
6045,Negative for intraepithelial lesion,261,0.0768,0.62
6046,Negative for intraepithelial lesion,365,0.0729,0.82
6047,Negative for intraepithelial lesion,4066,0.0118,2.39
6048,Negative for intraepithelial lesion,256,0.0775,0.62
6049,Negative for intraepithelial lesion,19651,0.0313,1.02
6050,Negative for intraepithelial lesion,12457,0.0199,0.79
6051,Negative for intraepithelial lesion,836,0.0711,0.96
6052,Negative for intraepithelial lesion,293,0.0722,0.95
6053,Negative for intraepithelial lesion,323,0.0754,0.8
6054,Negative for intraepithelial lesion,387,0.0719,0.98
6055,Negative for intraepithelial lesion,13659,0.0081,1.04
6056,Negative for intraepithelial lesion,4382,0.0352,1.64
6057,Negative for intraepithelial lesion,892,0.0641,1.32
6058,Negative for intraepithelial lesion,8100,0.012,5.29
6059,Negative for intraepithelial lesion,20896,0.018,1.49
6060,Negative for intraepithelial lesion,3158,0.0129,1.68
6061,Negative for intraepithelial lesion,8485,0.0211,2.57
6062,Negative for intraepithelial lesion,2986,0.0123,1.76
6063,Negative for intraepithelial lesion,9433,0.0346,1.02
6064,Negative for intraepithelial lesion,22145,0.0327,0.87
6065,Negative for intraepithelial lesion,15628,0.0241,2.05
6066,Negative for intraepithelial lesion,18007,0.0311,1.39
6067,Negative for intraepithelial lesion,16883,0.025,1.78
6068,Negative for intraepithelial lesion,734,0.0653,0.93
6069,Negative for intraepithelial lesion,991,0.0428,0.88
6070,Negative for intraepithelial lesion,300,0.0721,1.07
6071,Negative for intraepithelial lesion,6990,0.0123,2.05
6072,Negative for intraepithelial lesion,441,0.0753,0.57
6073,Negative for intraepithelial lesion,204,0.0796,0.39
6074,Negative for intraepithelial lesion,597,0.0736,0.92
6075,Negative for intraepithelial lesion,492,0.0761,0.65
6076,Negative for intraepithelial lesion,9764,0.0175,1.28
6077,Negative for intraepithelial lesion,887,0.0626,1.44
6078,Negative for intraepithelial lesion,481,0.0737,0.44
6079,Negative for intraepithelial lesion,1593,0.0289,0.91
6080,Negative for intraepithelial lesion,106,0.0801,0.3
6081,Negative for intraepithelial lesion,2523,0.0118,0.95
6082,Negative for intraepithelial lesion,323,0.0705,1.08
6083,Negative for intraepithelial lesion,331,0.0753,0.73
6084,Negative for intraepithelial lesion,3229,0.0233,1.99
6085,Negative for intraepithelial lesion,27838,0.0502,1.09
6086,Negative for intraepithelial lesion,9218,0.0313,1.26
6087,Negative for intraepithelial lesion,1338,0.0396,0.86
6088,Negative for intraepithelial lesion,5108,0.0105,0.57
6089,Negative for intraepithelial lesion,24873,0.0167,0.85
6090,Negative for intraepithelial lesion,14911,0.0504,0.44
6091,Negative for intraepithelial lesion,291,0.0764,0.62
6092,Negative for intraepithelial lesion,5318,0.0318,2.44
6093,Negative for intraepithelial lesion,2287,0.0302,2.43
6094,Negative for intraepithelial lesion,465,0.0713,0.72
6095,Negative for intraepithelial lesion,763,0.0703,0.62
6096,Negative for intraepithelial lesion,289,0.0739,0.79
6097,Negative for intraepithelial lesion,370,0.0626,1.45
6098,Negative for intraepithelial lesion,476,0.0644,1.65
6099,Negative for intraepithelial lesion,219,0.0809,0.55
61,Negative for intraepithelial lesion,2304,0.0602,1.24
6100,Negative for intraepithelial lesion,553,0.0761,0.53
6101,Negative for intraepithelial lesion,282,0.0782,0.7
6102,Negative for intraepithelial lesion,12975,0.0143,1.32
6103,Negative for intraepithelial lesion,297,0.078,0.39
6104,Negative for intraepithelial lesion,437,0.0606,0.98
6105,Negative for intraepithelial lesion,3297,0.0191,0.88
6106,Negative for intraepithelial lesion,886,0.0513,1.9
6107,Negative for intraepithelial lesion,255,0.0772,0.66
6108,Negative for intraepithelial lesion,254,0.0727,0.85
6109,Negative for intraepithelial lesion,472,0.0725,0.63
6110,Negative for intraepithelial lesion,420,0.0708,1.04
6111,Negative for intraepithelial lesion,25847,0.0155,0.65
6112,Negative for intraepithelial lesion,17240,0.0154,1.07
6113,Negative for intraepithelial lesion,10725,0.0229,2.2
6114,Negative for intraepithelial lesion,472,0.0705,1.13
6115,Negative for intraepithelial lesion,374,0.0723,1.16
6116,Negative for intraepithelial lesion,346,0.0768,0.57
6117,Negative for intraepithelial lesion,1789,0.0404,1.24
6118,Negative for intraepithelial lesion,443,0.0714,0.82
6119,Negative for intraepithelial lesion,559,0.0727,1.0
6120,Negative for intraepithelial lesion,349,0.0761,0.35
6121,Negative for intraepithelial lesion,711,0.0741,0.62
6122,Negative for intraepithelial lesion,776,0.0672,0.96
6123,Negative for intraepithelial lesion,230,0.0788,0.4
6124,Negative for intraepithelial lesion,219,0.0783,0.39
6125,Negative for intraepithelial lesion,1866,0.0247,1.94
6126,Negative for intraepithelial lesion,285,0.0716,0.82
6127,Negative for intraepithelial lesion,523,0.0585,1.68
6128,Negative for intraepithelial lesion,6891,0.041,2.01
6129,Negative for intraepithelial lesion,16355,0.0199,0.92
6130,Negative for intraepithelial lesion,610,0.046,0.97
6131,Negative for intraepithelial lesion,30478,0.0566,1.09
6132,Negative for intraepithelial lesion,22827,0.0448,0.83
6133,Negative for intraepithelial lesion,348,0.0732,0.79
6134,Negative for intraepithelial lesion,813,0.0747,0.57
6135,Negative for intraepithelial lesion,956,0.0754,0.5
6136,Negative for intraepithelial lesion,1744,0.0331,1.31
6137,Negative for intraepithelial lesion,709,0.07,1.24
6138,Negative for intraepithelial lesion,903,0.0722,0.62
6139,Negative for intraepithelial lesion,18598,0.0492,0.9
6140,Negative for intraepithelial lesion,874,0.0383,2.09
6141,Negative for intraepithelial lesion,582,0.0712,1.03
6142,Negative for intraepithelial lesion,550,0.0645,1.68
6143,Negative for intraepithelial lesion,742,0.0753,0.58
6144,Negative for intraepithelial lesion,901,0.0656,0.82
6145,Negative for intraepithelial lesion,525,0.0703,0.35
6146,Negative for intraepithelial lesion,3990,0.0139,2.27
6147,Negative for intraepithelial lesion,5573,0.0152,0.94
6148,Negative for intraepithelial lesion,3377,0.0155,1.14
6149,Negative for intraepithelial lesion,462,0.0694,1.35
6150,Negative for intraepithelial lesion,342,0.0781,0.41
6151,Negative for intraepithelial lesion,272,0.0769,0.81
6152,Negative for intraepithelial lesion,280,0.0764,0.53
6153,Negative for intraepithelial lesion,409,0.0743,0.54
6154,Negative for intraepithelial lesion,15779,0.0179,0.62
6155,Negative for intraepithelial lesion,417,0.0734,1.0
6156,Negative for intraepithelial lesion,220,0.0812,0.63
6157,Negative for intraepithelial lesion,29426,0.0555,1.11
6158,Negative for intraepithelial lesion,590,0.0691,1.44
6159,Negative for intraepithelial lesion,19515,0.0344,2.49
6160,Negative for intraepithelial lesion,18819,0.0245,1.66
6161,Negative for intraepithelial lesion,22628,0.0289,0.85
6162,Negative for intraepithelial lesion,23867,0.0225,1.9
6163,Negative for intraepithelial lesion,17470,0.0181,0.84
6164,Negative for intraepithelial lesion,8720,0.0476,1.57
6165,Negative for intraepithelial lesion,4228,0.0218,3.49
6166,Negative for intraepithelial lesion,18521,0.0166,0.96
6167,Negative for intraepithelial lesion,9179,0.0195,0.98
6168,Negative for intraepithelial lesion,16958,0.0194,1.01
6169,Negative for intraepithelial lesion,763,0.0532,1.96
6170,Negative for intraepithelial lesion,258,0.0744,0.3
6171,Negative for intraepithelial lesion,13585,0.0337,9.84
6172,Negative for intraepithelial lesion,13552,0.0364,1.59
6173,Negative for intraepithelial lesion,23475,0.0168,0.69
6174,Negative for intraepithelial lesion,10568,0.0324,10.08
6175,Negative for intraepithelial lesion,18454,0.0194,1.03
6176,Negative for intraepithelial lesion,16806,0.0232,1.48
6177,Negative for intraepithelial lesion,279,0.0747,0.68
6178,Negative for intraepithelial lesion,340,0.076,0.76
6179,Negative for intraepithelial lesion,585,0.0725,0.89
6180,Negative for intraepithelial lesion,343,0.073,0.91
6181,Negative for intraepithelial lesion,1162,0.0406,1.37
6182,Negative for intraepithelial lesion,305,0.0619,1.81
6183,Negative for intraepithelial lesion,487,0.0717,1.08
6184,Negative for intraepithelial lesion,707,0.069,1.15
6185,Negative for intraepithelial lesion,2283,0.014,3.02
6186,Negative for intraepithelial lesion,227,0.0812,0.24
6187,Negative for intraepithelial lesion,3094,0.0131,1.84
6188,Negative for intraepithelial lesion,321,0.0708,1.41
6189,Negative for intraepithelial lesion,500,0.0439,1.01
6190,Negative for intraepithelial lesion,441,0.0744,0.69
6191,Negative for intraepithelial lesion,1243,0.0283,1.38
6192,Negative for intraepithelial lesion,258,0.0782,0.49
6193,Negative for intraepithelial lesion,346,0.0768,0.67
6194,Negative for intraepithelial lesion,440,0.0509,2.13
6195,Negative for intraepithelial lesion,20609,0.0107,0.97
6196,Negative for intraepithelial lesion,425,0.0586,2.03
6197,Negative for intraepithelial lesion,22194,0.0297,1.51
6198,Negative for intraepithelial lesion,3007,0.0329,1.66
6199,Negative for intraepithelial lesion,19902,0.0173,0.99
62,Negative for intraepithelial lesion,2019,0.0477,0.55
6200,Negative for intraepithelial lesion,24046,0.0363,1.3
6201,Negative for intraepithelial lesion,25042,0.0204,0.7
6202,Negative for intraepithelial lesion,16191,0.0183,0.87
6203,Negative for intraepithelial lesion,1350,0.0426,2.35
6204,Negative for intraepithelial lesion,862,0.0669,1.2
6205,Negative for intraepithelial lesion,19170,0.0212,0.95
6206,Negative for intraepithelial lesion,1015,0.0217,0.49
6207,Negative for intraepithelial lesion,28057,0.0433,0.67
6208,Negative for intraepithelial lesion,13407,0.0309,4.49
6209,Negative for intraepithelial lesion,508,0.0662,1.51
6210,Negative for intraepithelial lesion,451,0.0721,0.54
6211,Negative for intraepithelial lesion,1282,0.0528,0.77
6212,Negative for intraepithelial lesion,300,0.0753,0.59
6213,Negative for intraepithelial lesion,321,0.0769,0.35
6214,Negative for intraepithelial lesion,774,0.0746,0.79
6215,Negative for intraepithelial lesion,227,0.0777,0.54
6216,Negative for intraepithelial lesion,789,0.0732,0.42
6217,Negative for intraepithelial lesion,628,0.0722,0.86
6218,Negative for intraepithelial lesion,576,0.071,0.88
6219,Negative for intraepithelial lesion,561,0.0737,0.58
6220,Negative for intraepithelial lesion,1066,0.0568,1.82
6221,Negative for intraepithelial lesion,2732,0.0233,1.02
6222,Negative for intraepithelial lesion,260,0.0781,0.75
6223,Negative for intraepithelial lesion,884,0.0702,0.63
6224,Negative for intraepithelial lesion,25193,0.0194,0.58
6225,Negative for intraepithelial lesion,17266,0.0425,0.32
6226,Negative for intraepithelial lesion,815,0.0737,0.3
6227,Negative for intraepithelial lesion,12456,0.0309,1.26
6228,Negative for intraepithelial lesion,20975,0.0295,0.92
6229,Negative for intraepithelial lesion,24093,0.0231,1.29
6230,Negative for intraepithelial lesion,15562,0.0334,1.73
6231,Negative for intraepithelial lesion,25983,0.031,0.75
6232,Negative for intraepithelial lesion,189,0.0773,0.93
6233,Negative for intraepithelial lesion,345,0.0774,0.3
